Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;Features;Folds;Hyper Params.;Model
RandomForestClassifier;0.3417;0.225;0.3417;0.2201;0.625;0.5417;0.625;0.575;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 20, 'random_state': 252};RandomForestClassifier(n_estimators=20, random_state=252)
RandomForestClassifier;0.2381;0.2381;0.2381;0.1796;0.2;0.0933;0.2;0.125;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];3;{'n_estimators': 5, 'random_state': 263};RandomForestClassifier(n_estimators=5, random_state=263)
DecisionTreeClassifier;0.28;0.2333;0.28;0.2267;0.1429;0.0238;0.1429;0.0408;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 886};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=886)
DecisionTreeClassifier;0.381;0.2937;0.381;0.2681;0.3;0.16;0.3;0.2071;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 11};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=11)
DecisionTreeClassifier;0.36;0.34;0.36;0.2943;0.0;0.0;0.0;0.0;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 870};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=870)
RandomForestClassifier;0.2083;0.2778;0.2083;0.1867;0.25;0.1667;0.25;0.2;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 10, 'random_state': 976};RandomForestClassifier(n_estimators=10, random_state=976)
DecisionTreeClassifier;0.33;0.2383;0.33;0.2393;0.4286;0.1857;0.4286;0.2585;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 918};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=918)
DecisionTreeClassifier;0.2667;0.2458;0.2667;0.2542;0.25;0.0714;0.25;0.1111;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 862};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=862)
DecisionTreeClassifier;0.36;0.34;0.36;0.2878;0.3333;0.1667;0.3333;0.2222;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 598};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=598)
DecisionTreeClassifier;0.4;0.2533;0.4;0.28;0.3333;0.2083;0.3333;0.2333;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 918};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=918)
DecisionTreeClassifier;0.36;0.3133;0.36;0.2717;0.1667;0.1111;0.1667;0.1333;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 502};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=502)
DecisionTreeClassifier;0.125;0.1111;0.125;0.0867;0.125;0.025;0.125;0.0417;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 475};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=475)
DecisionTreeClassifier;0.3417;0.3583;0.3417;0.3111;0.375;0.2083;0.375;0.25;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 862};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=862)
DecisionTreeClassifier;0.32;0.3067;0.32;0.2556;0.3333;0.2222;0.3333;0.25;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 502};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=502)
RandomForestClassifier;0.44;0.3733;0.44;0.3178;0.3333;0.1667;0.3333;0.2222;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 10, 'random_state': 755};RandomForestClassifier(n_estimators=10, random_state=755)
DecisionTreeClassifier;0.32;0.2333;0.32;0.275;0.0;0.0;0.0;0.0;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 10, 'random_state': 502};DecisionTreeClassifier(max_depth=3, min_samples_leaf=10, random_state=502)
DecisionTreeClassifier;0.2167;0.1472;0.2167;0.1444;0.125;0.05;0.125;0.0714;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 82};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=82)
DecisionTreeClassifier;0.2381;0.2381;0.2381;0.1852;0.3;0.1833;0.3;0.2214;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 862};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=862)
DecisionTreeClassifier;0.32;0.22;0.32;0.2289;0.3333;0.3333;0.3333;0.3333;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 249};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=249)
DecisionTreeClassifier;0.3083;0.2625;0.3083;0.2181;0.375;0.2083;0.375;0.25;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 349};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=349)
DecisionTreeClassifier;0.24;0.18;0.24;0.1761;0.3333;0.1333;0.3333;0.1905;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 44};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=44)
DecisionTreeClassifier;0.24;0.2933;0.24;0.1656;0.0;0.0;0.0;0.0;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 598};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=598)
DecisionTreeClassifier;0.3417;0.4139;0.3417;0.2528;0.25;0.15;0.25;0.1667;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 349};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=349)
DecisionTreeClassifier;0.25;0.2222;0.25;0.1867;0.4286;0.3333;0.4286;0.3714;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 387};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=387)
RandomForestClassifier;0.246;0.2857;0.246;0.1974;0.3636;0.3409;0.3636;0.3273;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'n_estimators': 5, 'random_state': 236};RandomForestClassifier(n_estimators=5, random_state=236)
RandomForestClassifier;0.3;0.225;0.3;0.1964;0.125;0.125;0.125;0.125;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 5, 'random_state': 405};RandomForestClassifier(n_estimators=5, random_state=405)
DecisionTreeClassifier;0.0833;0.0556;0.0833;0.04;0.5;0.2667;0.5;0.3429;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 319};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=319)
DecisionTreeClassifier;0.2917;0.2396;0.2917;0.225;0.2857;0.2143;0.2857;0.2381;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 956};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=956)
DecisionTreeClassifier;0.0952;0.0635;0.0952;0.0833;0.2727;0.2273;0.2727;0.2303;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 360};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=360)
DecisionTreeClassifier;0.2381;0.1984;0.2381;0.1833;0.3;0.2;0.3;0.2;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 569};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=569)
RandomForestClassifier;0.4;0.32;0.4;0.3383;0.3333;0.2222;0.3333;0.2667;0.3333;0.3667;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 20, 'random_state': 828};RandomForestClassifier(n_estimators=20, random_state=828)
DecisionTreeClassifier;0.5167;0.4083;0.5167;0.39;0.375;0.2083;0.375;0.25;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 728};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=728)
DecisionTreeClassifier;0.381;0.2794;0.381;0.2719;0.3;0.3167;0.3;0.2619;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 360};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=360)
RandomForestClassifier;0.28;0.22;0.28;0.17;0.5;0.5;0.5;0.5;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 5, 'random_state': 45};RandomForestClassifier(n_estimators=5, random_state=45)
RandomForestClassifier;0.3833;0.2139;0.3833;0.2308;0.125;0.0625;0.125;0.0833;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 10, 'random_state': 967};RandomForestClassifier(n_estimators=10, random_state=967)
DecisionTreeClassifier;0.04;0.04;0.04;0.0333;0.3333;0.2222;0.3333;0.25;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 259};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=259)
DecisionTreeClassifier;0.25;0.1267;0.25;0.1593;0.1429;0.0238;0.1429;0.0408;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 259};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=259)
DecisionTreeClassifier;0.34;0.2917;0.34;0.2422;0.4286;0.1905;0.4286;0.2619;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 689};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=689)
DecisionTreeClassifier;0.225;0.1778;0.225;0.195;0.25;0.15;0.25;0.1667;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 303};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=303)
DecisionTreeClassifier;0.2667;0.2;0.2667;0.1794;0.375;0.1875;0.375;0.25;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 700};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=700)
DecisionTreeClassifier;0.1429;0.1508;0.1429;0.0859;0.2;0.05;0.2;0.08;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 307};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=307)
DecisionTreeClassifier;0.1905;0.2143;0.1905;0.1574;0.2;0.1;0.2;0.1321;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];3;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 510};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=510)
DecisionTreeClassifier;0.25;0.2708;0.25;0.2194;0.4286;0.4286;0.4286;0.381;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 74};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=74)
SVC;0.3833;0.2333;0.3833;0.2332;0.375;0.1458;0.375;0.2083;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 1, 'kernel': 'linear', 'random_state': 8};SVC(C=1, kernel='linear', random_state=8)
DecisionTreeClassifier;0.35;0.2472;0.35;0.2458;0.5;0.3333;0.5;0.375;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 148};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=148)
RandomForestClassifier;0.42;0.3333;0.42;0.3317;0.2857;0.1429;0.2857;0.1905;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 10, 'random_state': 828};RandomForestClassifier(n_estimators=10, random_state=828)
DecisionTreeClassifier;0.4;0.3733;0.4;0.3306;0.3333;0.4167;0.3333;0.3333;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 249};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=249)
RandomForestClassifier;0.4;0.29;0.4;0.2677;0.3333;0.3333;0.3333;0.3333;0.3333;0.25;0.3333;0.2778;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 10, 'random_state': 37};RandomForestClassifier(n_estimators=10, random_state=37)
SVC;0.21;0.1027;0.21;0.0953;0.4286;0.2381;0.4286;0.3;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 1, 'kernel': 'linear', 'random_state': 866};SVC(C=1, kernel='linear', random_state=866)
KNeighborsClassifier;0.2167;0.1028;0.2167;0.115;0.5;0.2667;0.5;0.3429;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=15)
KNeighborsClassifier;0.2857;0.2381;0.2857;0.1822;0.3;0.09;0.3;0.1385;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];3;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=11)
RandomForestClassifier;0.2667;0.3167;0.2667;0.1806;0.375;0.425;0.375;0.3631;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 5, 'random_state': 43};RandomForestClassifier(n_estimators=5, random_state=43)
RandomForestClassifier;0.0;0.0;0.0;0.0;0.1;0.1;0.1;0.1;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];3;{'n_estimators': 5, 'random_state': 471};RandomForestClassifier(n_estimators=5, random_state=471)
MLPClassifier;0.4;0.3267;0.4;0.272;0.3333;0.2222;0.3333;0.25;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 964, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=964)
RandomForestClassifier;0.381;0.2302;0.381;0.2407;0.1;0.2;0.1;0.1333;0.3333;0.2917;0.3333;0.2667;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];3;{'n_estimators': 5, 'random_state': 254};RandomForestClassifier(n_estimators=5, random_state=254)
KNeighborsClassifier;0.3;0.1489;0.3;0.1567;0.125;0.0625;0.125;0.0833;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];4;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=11)
KNeighborsClassifier;0.2167;0.1306;0.2167;0.1192;0.25;0.125;0.25;0.1667;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];4;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=13)
MLPClassifier;0.28;0.1867;0.28;0.185;0.0;0.0;0.0;0.0;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 833, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=833)
KNeighborsClassifier;0.0476;0.0952;0.0476;0.037;0.2727;0.2273;0.2727;0.2468;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];3;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=13, weights='distance')
KNeighborsClassifier;0.32;0.1933;0.32;0.1993;0.1667;0.0278;0.1667;0.0476;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];5;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=15)
LogisticRegression;0.3333;0.3254;0.3333;0.2193;0.3;0.1167;0.3;0.1667;0.3333;0.2917;0.3333;0.2667;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'C': 1, 'penalty': 'l2', 'random_state': 295, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=295)"
MLPClassifier;0.13;0.1033;0.13;0.065;0.2857;0.1786;0.2857;0.2;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 638, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=638)
KNeighborsClassifier;0.3083;0.2132;0.3083;0.1652;0.25;0.0714;0.25;0.1111;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];4;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=11)
RandomForestClassifier;0.0952;0.119;0.0952;0.0556;0.3636;0.4273;0.3636;0.3333;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'n_estimators': 10, 'random_state': 638};RandomForestClassifier(n_estimators=10, random_state=638)
LogisticRegression;0.1508;0.1683;0.1508;0.0889;0.3636;0.2597;0.3636;0.2909;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];3;{'C': 0.1, 'penalty': 'l2', 'random_state': 12, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=12)"
LogisticRegression;0.4;0.3042;0.4;0.2826;0.375;0.2708;0.375;0.3083;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];4;{'C': 1, 'penalty': 'l2', 'random_state': 830, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=830)"
KNeighborsClassifier;0.225;0.1597;0.225;0.1333;0.375;0.3125;0.375;0.3333;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];4;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
KNeighborsClassifier;0.25;0.1667;0.25;0.15;0.2857;0.119;0.2857;0.1667;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];5;{'metric': 'minkowski', 'n_neighbors': 13, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=13)
KNeighborsClassifier;0.32;0.2533;0.32;0.205;0.1667;0.0333;0.1667;0.0556;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];5;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=15)
KNeighborsClassifier;0.24;0.17;0.24;0.1383;0.1667;0.0278;0.1667;0.0476;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];5;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=15)
LogisticRegression;0.1333;0.0562;0.1333;0.0722;0.5;0.25;0.5;0.3333;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 0.1, 'penalty': 'l2', 'random_state': 914, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=914)"
KNeighborsClassifier;0.1905;0.1071;0.1905;0.1056;0.4;0.255;0.4;0.3;0.3333;0.2222;0.3333;0.2667;not-balanced;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];3;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=11)
KNeighborsClassifier;0.2937;0.2593;0.2937;0.151;0.1818;0.1455;0.1818;0.1591;0.3333;0.2917;0.3333;0.2667;not-balanced;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'};KNeighborsClassifier(metric='manhattan', p=1)
