;Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
129;LogisticRegression;0.8174;0.8324;0.8174;0.8199;0.8356;0.8491;0.8356;0.8376;0.7167;0.7333;0.7167;0.7175;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 781, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=781)"
128;LogisticRegression;0.8179;0.8328;0.8179;0.8204;0.8235;0.8371;0.8235;0.8262;0.7167;0.7333;0.7167;0.7175;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 683, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=683)"
142;KNeighborsClassifier;0.8652;0.8673;0.8652;0.8652;0.8698;0.8709;0.8698;0.8695;0.7167;0.7169;0.7167;0.7159;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
143;RandomForestClassifier;0.8848;0.8853;0.8848;0.8848;0.8738;0.8745;0.8738;0.8738;0.7167;0.73;0.7167;0.7156;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 274};RandomForestClassifier(n_estimators=10, random_state=274)
144;RandomForestClassifier;0.8838;0.8843;0.8838;0.8838;0.8846;0.8847;0.8846;0.8845;0.7167;0.727;0.7167;0.7149;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 901};RandomForestClassifier(n_estimators=10, random_state=901)
145;RandomForestClassifier;0.8856;0.886;0.8856;0.8855;0.8826;0.8827;0.8826;0.8826;0.7167;0.72;0.7167;0.7142;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 901};RandomForestClassifier(n_estimators=10, random_state=901)
146;RandomForestClassifier;0.8859;0.8862;0.8859;0.8858;0.8826;0.8831;0.8826;0.8824;0.7167;0.72;0.7167;0.7142;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 901};RandomForestClassifier(n_estimators=10, random_state=901)
147;KNeighborsClassifier;0.8508;0.8541;0.8508;0.8503;0.8725;0.873;0.8725;0.8722;0.7167;0.7223;0.7167;0.7134;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
148;KNeighborsClassifier;0.8589;0.862;0.8589;0.8588;0.8618;0.8649;0.8618;0.8611;0.7167;0.716;0.7167;0.711;smote;5000;StandardScaler;['storyPoints', 'polarity', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=11, weights='distance')
123;LogisticRegression;0.8198;0.8346;0.8198;0.8223;0.8101;0.8248;0.8101;0.8129;0.7167;0.7333;0.7167;0.7175;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 781, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=781)"
122;LogisticRegression;0.8187;0.8339;0.8187;0.8212;0.8188;0.8305;0.8188;0.8206;0.7167;0.7397;0.7167;0.7177;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 12, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=12)"
121;LogisticRegression;0.815;0.8302;0.815;0.8174;0.8114;0.8282;0.8114;0.8148;0.7167;0.7397;0.7167;0.7177;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 683, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=683)"
120;LogisticRegression;0.8196;0.8345;0.8196;0.8219;0.8094;0.824;0.8094;0.8121;0.7167;0.7397;0.7167;0.7177;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 683, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=683)"
142;LogisticRegression;0.8196;0.8343;0.8196;0.8221;0.8089;0.8276;0.8089;0.8121;0.7167;0.7333;0.7167;0.7175;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 12, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=12)"
125;LogisticRegression;0.817;0.832;0.817;0.8195;0.8303;0.8483;0.8303;0.8333;0.7167;0.7333;0.7167;0.7175;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 781, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=781)"
126;LogisticRegression;0.82;0.8343;0.82;0.8224;0.8141;0.836;0.8141;0.817;0.7167;0.7333;0.7167;0.7175;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 683, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=683)"
127;LogisticRegression;0.8197;0.8347;0.8197;0.8221;0.8087;0.821;0.8087;0.8115;0.7167;0.7333;0.7167;0.7175;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 683, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=683)"
141;LogisticRegression;0.8164;0.8314;0.8164;0.8189;0.8095;0.8276;0.8095;0.8122;0.7167;0.7333;0.7167;0.7175;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 12, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=12)"
149;LogisticRegression;0.8156;0.8307;0.8156;0.8182;0.8128;0.8272;0.8128;0.8154;0.7167;0.725;0.7167;0.7162;smote;5000;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 12, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=12)"
145;SVC;0.6639;0.735;0.6639;0.6503;0.7905;0.799;0.7905;0.7918;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 298};SVC(C=10, random_state=298)
118;SVC;0.6624;0.7338;0.6624;0.6495;0.7637;0.7732;0.7637;0.7649;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 176};SVC(C=10, random_state=176)
136;SVC;0.6651;0.7365;0.6651;0.6515;0.7825;0.7929;0.7825;0.7838;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 298};SVC(C=10, random_state=298)
135;SVC;0.663;0.7342;0.663;0.6497;0.7771;0.7869;0.7771;0.7784;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 298};SVC(C=10, random_state=298)
134;SVC;0.6629;0.7343;0.6629;0.6494;0.7865;0.7965;0.7865;0.7881;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 176};SVC(C=10, random_state=176)
133;SVC;0.6629;0.7348;0.6629;0.6497;0.7651;0.7763;0.7651;0.7667;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 298};SVC(C=10, random_state=298)
132;SVC;0.6624;0.7335;0.6624;0.6483;0.7905;0.7977;0.7905;0.7917;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 920};SVC(C=10, random_state=920)
131;SVC;0.6637;0.7342;0.6637;0.6501;0.7778;0.7883;0.7778;0.7791;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 920};SVC(C=10, random_state=920)
129;SVC;0.6635;0.734;0.6635;0.6497;0.7898;0.8026;0.7898;0.7922;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 920};SVC(C=10, random_state=920)
128;SVC;0.6618;0.7348;0.6618;0.6484;0.8019;0.8063;0.8019;0.8026;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 920};SVC(C=10, random_state=920)
127;SVC;0.6644;0.735;0.6644;0.6508;0.7738;0.78;0.7738;0.7749;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 920};SVC(C=10, random_state=920)
177;LogisticRegression;0.8182;0.8323;0.8182;0.8207;0.7965;0.8131;0.7965;0.8;0.7167;0.7269;0.7167;0.7185;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 357, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=357)"
178;LogisticRegression;0.8205;0.834;0.8205;0.8229;0.8394;0.8454;0.8394;0.8407;0.7167;0.7307;0.7167;0.7179;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 194, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=194)"
179;LogisticRegression;0.8254;0.8375;0.8254;0.8277;0.8119;0.8305;0.8119;0.8147;0.7167;0.7264;0.7167;0.7179;smote;5000;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 357, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=357)"
148;DecisionTreeClassifier;0.8987;0.8989;0.8987;0.8988;0.8766;0.879;0.8766;0.8769;0.7167;0.7345;0.7167;0.7184;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 489};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=489)
149;DecisionTreeClassifier;0.8976;0.8978;0.8976;0.8976;0.8873;0.8908;0.8873;0.8878;0.7167;0.7238;0.7167;0.711;smote;5000;StandardScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 159};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=159)
126;SVC;0.6626;0.7368;0.6626;0.6491;0.7564;0.7666;0.7564;0.7585;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 920};SVC(C=10, random_state=920)
125;SVC;0.6653;0.7361;0.6653;0.6518;0.7671;0.7788;0.7671;0.7689;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 920};SVC(C=10, random_state=920)
124;SVC;0.6651;0.7361;0.6651;0.6516;0.7691;0.7804;0.7691;0.7707;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 176};SVC(C=10, random_state=176)
123;SVC;0.6684;0.7389;0.6684;0.654;0.7631;0.7701;0.7631;0.7645;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 176};SVC(C=10, random_state=176)
122;SVC;0.6622;0.7338;0.6622;0.6486;0.7791;0.7896;0.7791;0.7811;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 176};SVC(C=10, random_state=176)
121;SVC;0.6644;0.7351;0.6644;0.6501;0.7758;0.7835;0.7758;0.7773;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 176};SVC(C=10, random_state=176)
120;SVC;0.6635;0.7356;0.6635;0.65;0.7851;0.7964;0.7851;0.7865;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 176};SVC(C=10, random_state=176)
137;SVC;0.6635;0.7341;0.6635;0.6496;0.7838;0.7942;0.7838;0.7853;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 298};SVC(C=10, random_state=298)
138;SVC;0.6641;0.7362;0.6641;0.6498;0.7637;0.7693;0.7637;0.7647;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 298};SVC(C=10, random_state=298)
139;SVC;0.665;0.7348;0.665;0.6511;0.7885;0.7973;0.7885;0.79;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 298};SVC(C=10, random_state=298)
154;SVC;0.6628;0.736;0.6628;0.65;0.8246;0.8251;0.8246;0.8247;0.7167;0.7271;0.7167;0.7118;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 175};SVC(C=10, random_state=175)
163;SVC;0.6602;0.7332;0.6602;0.6469;0.8206;0.8225;0.8206;0.8206;0.7167;0.7354;0.7167;0.7113;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 175};SVC(C=10, random_state=175)
162;SVC;0.6597;0.7337;0.6597;0.6461;0.824;0.8242;0.824;0.8233;0.7167;0.7354;0.7167;0.7113;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 175};SVC(C=10, random_state=175)
161;SVC;0.6589;0.7339;0.6589;0.6454;0.8293;0.8296;0.8293;0.8294;0.7167;0.7354;0.7167;0.7113;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 175};SVC(C=10, random_state=175)
160;SVC;0.661;0.7336;0.661;0.6478;0.8253;0.8263;0.8253;0.8256;0.7167;0.7354;0.7167;0.7113;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 175};SVC(C=10, random_state=175)
159;SVC;0.6603;0.7331;0.6603;0.647;0.824;0.826;0.824;0.8247;0.7167;0.7354;0.7167;0.7113;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 439};SVC(C=10, random_state=439)
158;SVC;0.6604;0.7344;0.6604;0.6474;0.8213;0.8214;0.8213;0.8213;0.7167;0.7354;0.7167;0.7113;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 439};SVC(C=10, random_state=439)
157;SVC;0.6599;0.7325;0.6599;0.6465;0.8226;0.8224;0.8226;0.8225;0.7167;0.7354;0.7167;0.7113;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 450};SVC(C=10, random_state=450)
156;SVC;0.6635;0.7359;0.6635;0.6505;0.824;0.8248;0.824;0.824;0.7167;0.7354;0.7167;0.7113;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 450};SVC(C=10, random_state=450)
155;SVC;0.6614;0.7354;0.6614;0.6482;0.824;0.8248;0.824;0.8241;0.7167;0.7354;0.7167;0.7113;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 450};SVC(C=10, random_state=450)
153;SVC;0.6605;0.7339;0.6605;0.6479;0.8246;0.8257;0.8246;0.825;0.7167;0.7271;0.7167;0.7118;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 450};SVC(C=10, random_state=450)
140;SVC;0.6644;0.736;0.6644;0.6506;0.7798;0.7902;0.7798;0.7816;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 298};SVC(C=10, random_state=298)
152;SVC;0.6601;0.7336;0.6601;0.6469;0.8347;0.8347;0.8347;0.8347;0.7167;0.7271;0.7167;0.7118;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 439};SVC(C=10, random_state=439)
151;SVC;0.6595;0.7337;0.6595;0.6464;0.8072;0.8074;0.8072;0.8073;0.7167;0.7271;0.7167;0.7118;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 450};SVC(C=10, random_state=450)
150;LogisticRegression;0.7253;0.7268;0.7253;0.7254;0.7102;0.713;0.7102;0.7108;0.7167;0.7232;0.7167;0.7187;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=25)"
149;LogisticRegression;0.7241;0.7255;0.7241;0.7241;0.7202;0.7207;0.7202;0.7198;0.7167;0.7232;0.7167;0.7187;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 539, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=539)"
148;LogisticRegression;0.721;0.7227;0.721;0.7212;0.7309;0.7309;0.7309;0.7307;0.7167;0.7232;0.7167;0.7187;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 539, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=539)"
144;SVC;0.6628;0.7326;0.6628;0.6496;0.7651;0.7754;0.7651;0.766;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 920};SVC(C=10, random_state=920)
143;SVC;0.6629;0.7347;0.6629;0.6493;0.7758;0.7865;0.7758;0.7771;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 920};SVC(C=10, random_state=920)
142;SVC;0.6629;0.7336;0.6629;0.6488;0.7811;0.7921;0.7811;0.783;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 920};SVC(C=10, random_state=920)
141;SVC;0.664;0.7348;0.664;0.6503;0.7871;0.7986;0.7871;0.7886;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 298};SVC(C=10, random_state=298)
119;SVC;0.6619;0.7333;0.6619;0.6481;0.7825;0.7933;0.7825;0.784;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 176};SVC(C=10, random_state=176)
130;SVC;0.6621;0.733;0.6621;0.6481;0.7764;0.7858;0.7764;0.7782;0.7167;0.7223;0.7167;0.7134;smote;5000;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 176};SVC(C=10, random_state=176)
152;MLPClassifier;0.9336;0.9361;0.9336;0.9336;0.9356;0.9383;0.9356;0.9354;0.7167;0.7475;0.7167;0.7144;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 854, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=854)
151;MLPClassifier;0.9336;0.9361;0.9336;0.9337;0.9329;0.9354;0.9329;0.9328;0.7167;0.7475;0.7167;0.7144;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 854, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=854)
146;MLPClassifier;0.8393;0.8423;0.8393;0.8399;0.8664;0.8799;0.8664;0.8671;0.7167;0.7223;0.7167;0.7175;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 975, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=975)
147;MLPClassifier;0.8397;0.8424;0.8397;0.84;0.8611;0.8617;0.8611;0.8613;0.7167;0.7223;0.7167;0.7175;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 696, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=696)
148;MLPClassifier;0.8319;0.8356;0.8319;0.8326;0.8765;0.8786;0.8765;0.8765;0.7167;0.7178;0.7167;0.717;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 696, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=696)
150;MLPClassifier;0.933;0.9351;0.933;0.933;0.9416;0.9431;0.9416;0.9416;0.7167;0.7412;0.7167;0.7157;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 723, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=723)
150;LogisticRegression;0.7278;0.732;0.7278;0.7288;0.7094;0.7248;0.7094;0.7114;0.7167;0.7264;0.7167;0.7179;smote;5000;MinMaxScaler;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'penalty': 'l2', 'random_state': 412, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=412)"
149;LogisticRegression;0.8166;0.8314;0.8166;0.8191;0.8181;0.8338;0.8181;0.8206;0.7167;0.7227;0.7167;0.716;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 352, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=352)"
148;LogisticRegression;0.8172;0.8322;0.8172;0.8197;0.8275;0.8386;0.8275;0.8298;0.7167;0.7227;0.7167;0.716;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 398, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=398)"
147;LogisticRegression;0.8173;0.8319;0.8173;0.8198;0.8168;0.8311;0.8168;0.8198;0.7167;0.7227;0.7167;0.716;smote;5000;MinMaxScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 352, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=352)"
